name,domination_number,total_domination_number,connected_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(size - triameter),(size - diameter),(size - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(size - matching_number),(size - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),order_number_of_divisors,order_sum_of_divisors,order_euler_totient,order_sum_of_proper_divisors,order_number_of_prime_factors,order_number_of_distinct_prime_factors,independence_number_of_divisors,independence_sum_of_divisors,independence_euler_totient,independence_sum_of_proper_divisors,independence_number_of_prime_factors,independence_number_of_distinct_prime_factors,matching_number_of_divisors,matching_sum_of_divisors,matching_euler_totient,matching_sum_of_proper_divisors,matching_number_of_prime_factors,matching_number_of_distinct_prime_factors,zero_forcing_number_of_divisors,zero_forcing_sum_of_divisors,zero_forcing_euler_totient,zero_forcing_sum_of_proper_divisors,zero_forcing_number_of_prime_factors,zero_forcing_number_of_distinct_prime_factors,domination_number_of_divisors,domination_sum_of_divisors,domination_euler_totient,domination_sum_of_proper_divisors,domination_number_of_prime_factors,domination_number_of_distinct_prime_factors,min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a tree graph,a connected and chordal graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected graph with a prime number of vertices,a connected graph with a prime number of edges,a connected graph with a prime independence number,a connected graph with a prime diameter,a connected graph with a prime zero forcing number,a connected graph with a prime total domination number,a connected graph with a prime domination number,a connected graph with a prime residue,a connected graph with a prime matching number,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected graph with a total domination number equal to the domination number,a connected graph with mobious(d_1) + ... + mobious(d_n) > 0,a connected graph with mobious(d_1) + ... + mobious(d_n) = 0,a connected graph with mobious(d_1) + ... + mobious(d_n) < 0,a connected graph with mobious(order) < 0,a connected graph with mobious(order) > 0,a connected graph with mobious(order) = 0
MathematicaGraph7594.txt,4,4,4,5,2,3,5,5,3,9,8,4,2,4,2,12,4.091422815075581,3.7333333333333334,3.84106044561731,1,3,2,4,6,3,3,2,4,2,5,5,5,7,6,-3,4,6,-4,3,5,5,7,5,7,4,6,8,6,7,5,3,6,6,7,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,3,7,2,3,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
MathematicaGraph7580.txt,3,4,5,5,1,3,4,6,3,9,8,3,2,4,2,14,4.121320343559642,3.8,3.8656243103068935,1,4,2,4,6,4,3,1,4,2,6,5,4,8,6,-5,3,6,-6,2,5,6,7,5,7,4,6,8,5,7,5,3,5,6,8,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,4,2,1,1,1,5,2.5,2.25,1.8,3.0,1.5,10,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
MathematicaGraph7609.txt,2,4,4,6,2,4,6,5,3,9,8,2,2,3,2,12,3.9165022194363885,3.4333333333333336,3.6971026724636946,1,4,2,5,6,3,2,1,3,2,7,5,5,7,5,-3,4,6,-4,3,5,7,7,6,7,5,6,8,5,7,4,3,6,7,8,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True
cubic80.txt,3,5,5,5,2,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,8,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic94.txt,3,5,6,5,2,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,6,10,7,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic43.txt,4,4,6,5,2,5,5,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,6,10,7,3,8,9,9,14,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
MathematicaGraph7392.txt,1,2,1,7,1,6,7,2,1,8,7,1,2,1,1,6,2.6457513110645903,1.75,2.474873734152916,1,7,2,7,7,2,1,1,1,1,7,6,7,7,2,2,6,7,1,5,6,7,6,7,7,6,6,7,1,6,1,1,6,7,7,7,4,15,4,7,1,1,2,8,6,1,1,1,1,1,1,0,0,0,4,12,2,6,2,2,1,1,1,0,0,0,7,2.0,1.1428571428571428,1.0,1.3333333333333333,0.8888888888888888,14,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
cubic57.txt,4,4,5,5,2,4,4,4,3,12,18,4,3,6,5,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,7,10,8,3,8,9,9,14,15,8,9,6,7,12,13,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic56.txt,3,4,5,5,1,3,3,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,8,7,11,9,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7393.txt,1,2,1,8,1,7,8,2,1,9,8,1,2,1,1,6,2.82842712474619,1.7777777777777777,2.6666666666666665,1,8,2,8,8,2,1,1,1,1,8,7,8,8,2,3,7,8,2,6,7,8,7,8,8,7,7,8,1,7,1,1,7,8,8,8,3,13,6,4,1,1,4,15,4,7,1,1,1,1,1,0,0,0,2,8,6,1,1,1,1,1,1,0,0,0,8,2.0,1.125,1.0,1.2857142857142858,0.9,16,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True
cubic42.txt,3,5,5,4,2,4,5,4,3,12,18,3,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,8,2,9,7,7,10,8,2,8,9,8,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic95.txt,4,4,6,6,2,4,4,4,4,12,18,4,2,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,6,3,8,8,6,10,8,4,8,8,10,14,14,8,10,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,4,12,2,6,2,2,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic81.txt,3,5,5,5,2,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,8,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7608.txt,2,2,2,7,1,6,7,3,2,9,8,2,2,2,1,8,3.242154861154335,2.388888888888889,3.0320039460826016,1,7,2,7,7,2,2,1,2,1,7,7,7,8,3,1,6,7,0,5,6,7,7,7,8,6,7,8,2,7,2,2,7,7,8,8,3,13,6,4,1,1,2,8,6,1,1,1,2,3,1,1,1,1,4,12,2,6,2,2,2,3,1,1,1,1,7,2.0,1.2857142857142858,1.125,1.5,1.0,14,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True
MathematicaGraph1331.txt,4,6,7,9,3,5,8,6,3,13,12,4,2,4,3,18,5.913591357920933,5.4,5.683281572999747,1,3,2,5,9,5,4,1,4,3,9,7,6,10,8,-5,7,10,-6,6,9,9,11,9,10,8,9,12,10,11,8,4,8,9,12,10,2,14,12,1,1,1,3,13,6,4,1,1,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,9,4.666666666666667,4.333333333333333,3.25,6.5,2.6,14,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
MathematicaGraph7581.txt,2,4,4,6,1,4,5,5,3,9,8,2,2,3,2,12,3.812188929203217,3.2857142857142856,3.5883079040543056,1,5,2,5,6,3,2,1,3,2,7,5,5,8,5,-3,4,6,-4,3,5,7,7,6,7,5,6,8,4,7,4,3,6,7,8,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,6,2.2,1.8,1.5,2.25,1.2857142857142858,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True
MathematicaGraph7595.txt,4,5,5,5,2,2,4,5,3,9,8,4,2,4,3,14,4.2567488174741905,4.033333333333333,3.9819398845326144,1,3,2,4,6,4,3,2,4,2,5,4,4,7,7,-5,4,6,-6,3,5,5,7,5,6,4,5,8,6,7,5,3,5,6,7,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,3,7,2,3,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7556.txt,3,4,5,5,1,2,3,6,3,8,7,3,2,3,2,14,3.770055610029662,3.5666666666666664,3.5245638646895836,1,3,2,4,5,4,3,1,3,2,5,4,3,7,6,-6,2,5,-7,1,4,5,6,5,6,4,5,7,5,6,4,3,4,5,7,6,4,15,4,7,1,1,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,5,3.0,2.6666666666666665,2.0,4.0,1.6,9,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7568.txt,4,4,4,4,1,3,4,4,2,8,7,4,2,4,3,12,3.681980515339464,3.4,3.4040092744604245,1,4,2,4,5,3,2,2,4,1,4,4,4,7,5,-4,4,6,-5,3,5,4,6,4,5,3,4,7,4,6,4,3,5,6,6,7,4,15,4,7,1,1,3,7,2,3,1,1,3,7,2,3,1,1,2,4,2,1,1,1,3,7,2,3,1,1,4,2.25,2.0,1.6,2.6666666666666665,1.3333333333333333,9,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
MathematicaGraph7554.txt,3,4,4,4,1,2,3,4,2,7,6,3,2,3,3,12,3.3460652149512318,3.2,3.0736915940687513,1,3,2,3,4,3,2,2,3,2,4,3,3,6,5,-5,3,5,-6,2,4,4,5,4,4,3,3,6,4,5,4,3,4,5,5,5,2,8,6,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,4,2.3333333333333335,2.3333333333333335,1.75,3.5,1.4,7,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False
MathematicaGraph7583.txt,4,5,5,5,2,2,4,6,3,9,8,4,2,4,3,14,4.218744015013406,3.966666666666667,3.957376019843031,1,3,2,4,6,4,3,2,4,2,5,4,4,7,7,-5,3,6,-6,2,5,5,7,5,6,4,5,8,6,7,5,3,5,6,7,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,3,7,2,3,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7597.txt,3,3,3,6,2,4,6,4,2,9,8,3,2,3,2,10,3.7397586125870292,3.15,3.5111104171383096,1,5,2,6,7,3,2,2,3,1,6,6,6,7,5,-1,5,7,-2,4,6,6,7,6,7,5,6,8,4,7,3,2,6,7,7,8,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,6,2.6,1.8,1.5,2.25,1.2857142857142858,13,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True
MathematicaGraph1327.txt,3,4,5,8,2,5,7,6,3,11,10,3,2,3,2,14,4.707106781186548,4.066666666666666,4.4997781539274735,1,4,2,6,8,4,3,1,3,3,8,7,6,9,6,-3,5,8,-4,4,7,8,9,8,9,7,8,10,7,9,5,3,7,8,10,8,2,12,10,1,1,1,4,15,4,7,1,1,2,4,2,1,1,1,2,6,4,1,1,1,2,4,2,1,1,1,8,3.5,2.75,2.2,3.6666666666666665,1.8333333333333333,14,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
dodecahedron11.txt,4,4,6,6,1,3,3,4,4,12,17,4,2,6,4,10,5.9663264951887856,5.933333333333334,7.096082158030051,2,3,2,4,6,4,3,2,6,3,8,8,6,11,9,2,8,8,7,13,13,8,10,6,8,11,13,10,9,10,8,6,8,9,10,9,6,28,4,16,2,2,4,12,2,6,2,2,4,12,2,6,2,2,2,4,2,1,1,1,3,7,2,3,1,1,6,3.3333333333333335,4.0,3.0,6.0,2.4,10,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
MathematicaGraph3493.txt,2,4,4,5,2,3,5,5,3,8,7,2,2,3,2,12,3.6258976576862296,3.3,3.3944271909999157,1,3,2,4,5,3,2,1,3,2,6,4,4,6,5,-4,3,5,-5,2,4,6,6,5,6,4,5,7,5,6,4,3,5,6,7,6,4,15,4,7,1,1,2,6,4,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,5,3.0,2.6666666666666665,2.0,4.0,1.6,9,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
cubic97.txt,4,5,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,7,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic83.txt,4,4,6,5,2,4,4,4,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,6,10,8,4,8,9,10,14,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic68.txt,3,4,5,5,2,5,5,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,8,7,10,7,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7391.txt,1,2,1,6,1,5,6,2,1,7,6,1,2,1,1,6,2.4494897427831783,1.7142857142857142,2.267786838055363,1,6,2,6,6,2,1,1,1,1,6,5,6,6,2,1,5,6,0,4,5,6,5,6,6,5,5,6,1,5,1,1,5,6,6,6,2,8,6,1,1,1,4,12,2,6,2,2,1,1,1,0,0,0,2,6,4,1,1,1,1,1,1,0,0,0,6,2.0,1.1666666666666667,1.0,1.4,0.875,12,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False
cubic54.txt,3,5,6,5,2,5,5,4,3,12,18,3,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,6,10,7,2,8,9,8,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic40.txt,4,5,5,5,2,4,5,5,3,12,18,4,3,6,4,11,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,8,1,7,9,7,13,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
cubic41.txt,3,5,5,5,2,5,5,4,3,12,18,3,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,7,2,8,9,8,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic55.txt,3,5,7,4,3,5,6,4,4,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,8,2,9,7,5,9,7,3,8,8,9,14,14,9,9,6,8,12,14,9,9,9,9,6,8,9,11,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7390.txt,1,2,1,5,1,4,5,2,1,6,5,1,2,1,1,6,2.23606797749979,1.6666666666666665,2.041241452319315,1,5,2,5,5,2,1,1,1,1,5,4,5,5,2,0,4,5,-1,3,4,5,4,5,5,4,4,5,1,4,1,1,4,5,5,5,4,12,2,6,2,2,2,6,4,1,1,1,1,1,1,0,0,0,3,7,2,3,1,1,1,1,1,0,0,0,5,2.0,1.2,1.0,1.5,0.8571428571428571,10,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
cubic69.txt,3,5,6,5,2,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,6,10,8,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic82.txt,3,5,5,5,2,4,4,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,8,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic96.txt,4,4,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,8,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
MathematicaGraph1326.txt,3,4,5,6,2,3,5,6,3,9,8,3,2,3,2,14,4.125897657686229,3.8,3.8944271909999157,1,3,2,4,6,4,3,1,3,3,6,5,4,7,6,-5,3,6,-6,2,5,6,7,6,7,5,6,8,6,7,5,3,5,6,8,6,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,6,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7596.txt,4,4,4,5,2,3,5,5,3,9,8,4,2,4,2,12,4.04204064721467,3.6523809523809523,3.7825540883522155,1,4,2,5,6,3,2,2,4,1,5,5,5,7,6,-3,4,6,-4,3,5,5,7,5,7,4,6,8,5,7,4,3,6,7,7,8,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,3,7,2,3,1,1,5,2.75,2.25,1.8,3.0,1.5,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
MathematicaGraph7582.txt,3,5,5,6,2,3,5,6,3,9,8,3,2,3,3,14,4.163902460147014,3.8666666666666667,3.9189910556895,1,3,2,4,6,4,3,1,3,3,6,4,4,7,6,-5,3,6,-6,2,5,6,7,6,6,5,5,8,6,7,5,3,5,6,8,6,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,6,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7555.txt,2,4,4,4,1,2,3,5,3,7,6,2,2,3,2,12,3.270055610029662,3.0666666666666664,3.0245638646895836,1,3,2,3,4,3,2,1,3,2,5,3,3,6,5,-5,2,4,-6,1,3,5,5,4,5,3,4,6,4,5,4,3,4,5,6,5,2,8,6,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,4,2.3333333333333335,2.3333333333333335,1.75,3.5,1.4,7,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False
MathematicaGraph7569.txt,3,3,3,5,1,4,5,4,2,8,7,3,2,3,2,10,3.3883098809066445,2.9047619047619047,3.1353743557892955,1,5,2,5,6,3,2,2,3,1,5,5,5,7,4,-2,4,6,-3,3,5,5,6,5,6,4,5,7,3,6,3,2,5,6,6,7,4,15,4,7,1,1,2,6,4,1,1,1,2,4,2,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.2,1.6,1.3333333333333333,2.0,1.1428571428571428,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True
